ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10001261,HY190859,3/19/2015 15:46,094XX S LA SALLE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,TRUE,FALSE,634,6,21,49,18,1176942,1842337,2015,2/10/2018 15:50,41.72271042,-87.62747702,"(41.722710417, -87.627477022)"
10001262,HY190810,3/19/2015 15:25,077XX S INDIANA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,623,6,6,69,08B,1178933,1853783,2015,2/10/2018 15:50,41.75407459,-87.61983668,"(41.754074592, -87.61983668)"
10001263,HY190823,3/19/2015 16:16,068XX S GREEN ST,496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,TRUE,TRUE,723,7,17,68,04B,1171816,1859513,2015,2/10/2018 15:50,41.76995743,-87.64575019,"(41.769957431, -87.64575019)"
10001265,HY190856,3/19/2015 16:50,017XX E 73RD PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,324,3,8,43,14,1189300,1856594,2015,2/10/2018 15:50,41.76154602,-87.58175558,"(41.761546016, -87.581755579)"
10001266,HY190861,3/19/2015 16:23,0000X W K9 ST,460,BATTERY,SIMPLE,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,TRUE,FALSE,1653,16,41,76,08B,1102552,1933768,2015,2/10/2018 15:50,41.97496625,-87.89827081,"(41.974966251, -87.898270808)"
10001267,HY190735,3/18/2015 12:05,062XX S STONY ISLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,TRUE,314,3,5,42,08B,1187940,1864073,2015,2/10/2018 15:50,41.78210152,-87.586502,"(41.78210152, -87.586502002)"
10001269,HY190865,3/19/2015 16:50,060XX N TROY ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,TRUE,FALSE,2413,24,50,2,14,1154255,1940410,2015,2/10/2018 15:50,41.99231427,-87.70796094,"(41.99231427, -87.707960942)"
10001270,HY190759,2/11/2015 10:00,001XX N LOTUS AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,1523,15,28,25,08A,1139926,1900595,2015,2/10/2018 15:50,41.88333293,-87.76164493,"(41.883332927, -87.761644927)"
10001271,HY190677,3/19/2015 10:00,059XX S EMERALD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,711,7,20,68,26,1172310,1865593,2015,2/10/2018 15:50,41.7866308,-87.64376069,"(41.786630802, -87.643760687)"
10001272,HY190743,3/19/2015 13:30,033XX N WESTERN AVE,560,ASSAULT,SIMPLE,BANK,FALSE,FALSE,1921,19,47,5,08A,1159750,1922221,2015,2/10/2018 15:50,41.94229086,-87.68825225,"(41.942290859, -87.688252251)"
10001273,HY190722,3/19/2015 10:00,002XX W MONROE ST,820,THEFT,$500 AND UNDER,STREET,FALSE,TRUE,122,1,2,32,6,1174647,1899876,2015,2/10/2018 15:50,41.88065447,-87.63416896,"(41.88065447, -87.634168963)"
10001277,HY190781,3/18/2015 19:00,017XX N KEELER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,FALSE,2534,25,30,20,08B,1148114,1911308,2015,2/10/2018 15:50,41.91257692,-87.73130168,"(41.912576915, -87.731301676)"
10001278,HY190862,2/4/2015 12:00,015XX S SPAULDING AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,1021,10,24,29,11,1154616,1892229,2015,2/10/2018 15:50,41.86009453,-87.70792569,"(41.860094531, -87.707925692)"
10001279,HY190911,3/19/2015 16:30,002XX W 110TH ST,610,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,FALSE,FALSE,513,5,34,49,5,1176667,1831996,2015,2/10/2018 15:50,41.69433945,-87.62879422,"(41.694339447, -87.628794218)"
10001280,HY190912,3/19/2015 6:00,009XX W 76TH ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,FALSE,FALSE,621,6,17,71,26,1171195,1854436,2015,2/10/2018 15:50,41.75603911,-87.64817474,"(41.756039108, -87.64817474)"
10001282,HY190841,3/19/2015 16:05,048XX S INDIANA AVE,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,TRUE,224,2,3,38,3,1178416,1873004,2015,2/10/2018 15:50,41.80683071,-87.62114791,"(41.806830714, -87.621147914)"
10001284,HY190818,3/19/2015 15:39,050XX S PRAIRIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,224,2,3,38,18,1178893,1871724,2015,2/10/2018 15:50,41.80330742,-87.61943744,"(41.803307422, -87.61943744)"
10001285,HY190715,3/18/2015 16:00,032XX S CALUMET AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,"SCHOOL, PRIVATE, GROUNDS",FALSE,FALSE,211,2,2,35,11,1179125,1883686,2015,2/10/2018 15:50,41.83612682,-87.61822148,"(41.836126824, -87.618221478)"
10001286,HY190920,3/19/2015 16:09,052XX S WELLS ST,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,SIDEWALK,TRUE,FALSE,935,9,3,37,26,1175493,1870161,2015,2/10/2018 15:50,41.79909521,-87.63195355,"(41.799095213, -87.631953551)"
10001288,HY190681,9/1/2014 14:00,014XX S INDIANA AVE,820,THEFT,$500 AND UNDER,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,132,1,2,33,6,1177886,1893687,2014,2/10/2018 15:50,41.86359847,-87.62246398,"(41.863598471, -87.622463983)"
10001289,HY190882,3/19/2015 16:55,001XX E 51ST ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,TRUE,TRUE,224,2,3,38,08B,1178172,1871245,2015,2/10/2018 15:50,41.8020094,-87.62209621,"(41.802009404, -87.622096206)"
10001290,HY190860,3/19/2015 16:00,013XX E 53RD ST,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,234,2,4,41,08A,1186303,1870401,2015,2/10/2018 15:50,41.79950491,-87.59230362,"(41.799504909, -87.592303622)"
10001293,HY190889,3/19/2015 17:00,002XX S STATE ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,TRUE,FALSE,113,1,42,32,26,1176418,1899146,2015,2/10/2018 15:50,41.87861153,-87.62768812,"(41.878611533, -87.627688116)"
10001294,HY190796,3/19/2015 15:30,044XX W THOMAS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,TRUE,FALSE,1111,11,37,23,14,1146495,1906956,2015,2/10/2018 15:50,41.9006656,-87.73736061,"(41.900665603, -87.737360606)"
